N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 16, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 16, 1000, 2, 1, 8, 3445, 115, 0.125000, 0.556485, 0.000000, 1410, 0, 1359
1, 24, 12, 16, 1000, 2, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 16, 1000, 2, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 24, 12, 16, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 16, 1000, 3, 1, 8, 3445, 115, 0.125000, 0.556485, 0.000000, 1410, 0, 1359
1, 24, 12, 16, 1000, 3, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 24, 12, 16, 1000, 3, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 24, 12, 16, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 24, 12, 64, 100, 1, 1, 8, 624, 115, 0.125000, 0.727273, 0.000000, 231, 0, 196
1, 24, 12, 64, 100, 1, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 24, 12, 64, 100, 1, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 24, 12, 64, 100, 1, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 24, 12, 64, 100, 2, 1, 8, 624, 115, 0.125000, 0.727273, 0.000000, 231, 0, 196
1, 24, 12, 64, 100, 2, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 24, 12, 64, 100, 2, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 24, 12, 64, 100, 2, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 24, 12, 64, 100, 3, 1, 8, 624, 115, 0.125000, 0.727273, 0.000000, 231, 0, 196
1, 24, 12, 64, 100, 3, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 24, 12, 64, 100, 3, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 24, 12, 64, 100, 3, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 24, 12, 64, 1000, 1, 1, 8, 3269, 115, 0.125000, 0.681614, 0.000000, 1410, 0, 1359
1, 24, 12, 64, 1000, 1, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 24, 12, 64, 1000, 1, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 24, 12, 64, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
1, 24, 12, 64, 1000, 2, 1, 8, 3269, 115, 0.125000, 0.681614, 0.000000, 1410, 0, 1359
1, 24, 12, 64, 1000, 2, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 24, 12, 64, 1000, 2, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 24, 12, 64, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
1, 24, 12, 64, 1000, 3, 1, 8, 3269, 115, 0.125000, 0.681614, 0.000000, 1410, 0, 1359
1, 24, 12, 64, 1000, 3, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 24, 12, 64, 1000, 3, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 24, 12, 64, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
1, 32, 16, 8, 100, 1, 1, 8, 644, 115, 0.125000, 0.609091, 0.000000, 0, 0, 412
1, 32, 16, 8, 100, 1, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 8, 100, 1, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 8, 100, 1, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 8, 100, 2, 1, 8, 644, 115, 0.125000, 0.609091, 0.000000, 0, 0, 412
1, 32, 16, 8, 100, 2, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 8, 100, 2, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 8, 100, 2, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 8, 100, 3, 1, 8, 644, 115, 0.125000, 0.609091, 0.000000, 0, 0, 412
1, 32, 16, 8, 100, 3, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 8, 100, 3, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 8, 100, 3, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 8, 1000, 1, 1, 8, 3445, 115, 0.125000, 0.529167, 0.000000, 0, 0, 2754
1, 32, 16, 8, 1000, 1, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 8, 1000, 1, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 8, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 8, 1000, 2, 1, 8, 3445, 115, 0.125000, 0.529167, 0.000000, 0, 0, 2754
1, 32, 16, 8, 1000, 2, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 8, 1000, 2, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 8, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 8, 1000, 3, 1, 8, 3445, 115, 0.125000, 0.529167, 0.000000, 0, 0, 2754
1, 32, 16, 8, 1000, 3, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 8, 1000, 3, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 8, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 16, 100, 1, 1, 8, 644, 115, 0.125000, 0.650000, 0.000000, 0, 0, 412
1, 32, 16, 16, 100, 1, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 16, 100, 1, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 16, 100, 1, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 16, 100, 2, 1, 8, 644, 115, 0.125000, 0.650000, 0.000000, 0, 0, 412
1, 32, 16, 16, 100, 2, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 16, 100, 2, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 16, 100, 2, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 16, 100, 3, 1, 8, 644, 115, 0.125000, 0.650000, 0.000000, 0, 0, 412
1, 32, 16, 16, 100, 3, 2, 8, 613, 84, 0.250000, 0.454545, 0.000000, 0, 0, 399
1, 32, 16, 16, 100, 3, 3, 8, 603, 72, 0.400000, 0.291339, 0.000000, 0, 0, 344
1, 32, 16, 16, 100, 3, 4, 8, 599, 70, 0.500000, 0.264706, 0.000000, 0, 0, 354
1, 32, 16, 16, 1000, 1, 1, 8, 3445, 115, 0.125000, 0.558333, 0.000000, 0, 0, 2754
1, 32, 16, 16, 1000, 1, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 16, 1000, 1, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 16, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 16, 1000, 2, 1, 8, 3445, 115, 0.125000, 0.558333, 0.000000, 0, 0, 2754
1, 32, 16, 16, 1000, 2, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 16, 1000, 2, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 16, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 16, 1000, 3, 1, 8, 3445, 115, 0.125000, 0.558333, 0.000000, 0, 0, 2754
1, 32, 16, 16, 1000, 3, 2, 8, 3478, 84, 0.250000, 0.357143, 0.000000, 0, 0, 2584
1, 32, 16, 16, 1000, 3, 3, 8, 3395, 72, 0.400000, 0.206081, 0.000000, 0, 0, 2163
1, 32, 16, 16, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.197842, 0.000000, 0, 0, 2221
1, 32, 16, 64, 100, 1, 1, 8, 624, 115, 0.125000, 0.728571, 0.000000, 0, 0, 412
1, 32, 16, 64, 100, 1, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 32, 16, 64, 100, 1, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 32, 16, 64, 100, 1, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 32, 16, 64, 100, 2, 1, 8, 624, 115, 0.125000, 0.728571, 0.000000, 0, 0, 412
1, 32, 16, 64, 100, 2, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 32, 16, 64, 100, 2, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 32, 16, 64, 100, 2, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 32, 16, 64, 100, 3, 1, 8, 624, 115, 0.125000, 0.728571, 0.000000, 0, 0, 412
1, 32, 16, 64, 100, 3, 2, 8, 593, 84, 0.250000, 0.552764, 0.000000, 0, 0, 399
1, 32, 16, 64, 100, 3, 3, 8, 583, 72, 0.400000, 0.516393, 0.000000, 0, 0, 344
1, 32, 16, 64, 100, 3, 4, 8, 589, 70, 0.500000, 0.359649, 0.000000, 0, 0, 354
1, 32, 16, 64, 1000, 1, 1, 8, 3269, 115, 0.125000, 0.683036, 0.000000, 0, 0, 2754
1, 32, 16, 64, 1000, 1, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 32, 16, 64, 1000, 1, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 32, 16, 64, 1000, 1, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
1, 32, 16, 64, 1000, 2, 1, 8, 3269, 115, 0.125000, 0.683036, 0.000000, 0, 0, 2754
1, 32, 16, 64, 1000, 2, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 32, 16, 64, 1000, 2, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 32, 16, 64, 1000, 2, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
1, 32, 16, 64, 1000, 3, 1, 8, 3269, 115, 0.125000, 0.683036, 0.000000, 0, 0, 2754
1, 32, 16, 64, 1000, 3, 2, 8, 3295, 84, 0.250000, 0.495495, 0.000000, 0, 0, 2584
1, 32, 16, 64, 1000, 3, 3, 8, 3219, 72, 0.400000, 0.547222, 0.000000, 0, 0, 2223
1, 32, 16, 64, 1000, 3, 4, 8, 3436, 70, 0.500000, 0.237410, 0.000000, 0, 0, 2221
2, 12, 6, 8, 100, 1, 1, 8, 531, 115, 0.125000, 0.500000, 0.000000, 394, 1, 0
2, 12, 6, 8, 100, 1, 2, 8, 515, 84, 0.250000, 0.363636, 0.000000, 382, 0, 0
2, 12, 6, 8, 100, 1, 3, 8, 511, 72, 0.400000, 0.269565, 0.000000, 367, 0, 0
2, 12, 6, 8, 100, 1, 4, 8, 508, 70, 0.500000, 0.288462, 0.000000, 324, 0, 97
