N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 24, 12, 64, 1000, 2, 3, 8, 1013, 79, 0.384615, 0.717172, -1.545455, 249, 0, 0
1, 24, 12, 64, 1000, 2, 4, 8, 1271, 72, 0.541667, 0.690949, -2.000000, 146, 250, 0
1, 24, 12, 64, 1000, 3, 1, 8, 1228, 107, 0.242424, 0.795294, -2.444444, 533, 0, 0
1, 24, 12, 64, 1000, 3, 2, 8, 1001, 79, 0.346154, 0.752632, -1.461538, 318, 0, 0
1, 24, 12, 64, 1000, 3, 3, 8, 1001, 79, 0.346154, 0.752632, -1.461538, 318, 0, 0
1, 24, 12, 64, 1000, 3, 4, 8, 1351, 72, 0.500000, 0.789144, -3.909091, 364, 175, 0
1, 32, 16, 8, 100, 1, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 0, 0, 0
1, 32, 16, 8, 100, 1, 2, 8, 337, 79, 0.346154, 0.648810, -1.500000, 0, 0, 0
1, 32, 16, 8, 100, 1, 3, 8, 337, 79, 0.346154, 0.648810, -1.500000, 0, 0, 0
1, 32, 16, 8, 100, 1, 4, 8, 369, 72, 0.500000, 0.576087, -0.666667, 0, 0, 0
1, 32, 16, 8, 100, 2, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 0, 0, 0
1, 32, 16, 8, 100, 2, 2, 8, 338, 79, 0.384615, 0.626113, -1.333333, 0, 0, 0
1, 32, 16, 8, 100, 2, 3, 8, 338, 79, 0.384615, 0.626113, -1.333333, 0, 0, 0
1, 32, 16, 8, 100, 2, 4, 8, 395, 72, 0.541667, 0.236041, -0.400000, 0, 0, 0
1, 32, 16, 8, 100, 3, 1, 8, 318, 107, 0.242424, 0.703470, -1.090909, 0, 0, 0
1, 32, 16, 8, 100, 3, 2, 8, 333, 79, 0.346154, 0.644578, -1.416667, 0, 0, 0
1, 32, 16, 8, 100, 3, 3, 8, 333, 79, 0.346154, 0.644578, -1.416667, 0, 0, 0
1, 32, 16, 8, 100, 3, 4, 8, 368, 72, 0.500000, 0.566757, -0.666667, 0, 0, 0
1, 32, 16, 8, 1000, 1, 1, 8, 1251, 107, 0.242424, 0.762527, -3.444444, 409, 0, 0
1, 32, 16, 8, 1000, 1, 2, 8, 1279, 79, 0.346154, 0.684327, -2.461538, 292, 0, 0
1, 32, 16, 8, 1000, 1, 3, 8, 1279, 79, 0.346154, 0.684327, -2.461538, 292, 0, 0
1, 32, 16, 8, 1000, 1, 4, 8, 1749, 72, 0.500000, 0.550228, -2.250000, 0, 0, 0
1, 32, 16, 8, 1000, 2, 1, 8, 1251, 107, 0.242424, 0.762527, -3.444444, 409, 0, 0
1, 32, 16, 8, 1000, 2, 2, 8, 1194, 79, 0.384615, 0.639618, -2.000000, 227, 0, 0
1, 32, 16, 8, 1000, 2, 3, 8, 1194, 79, 0.384615, 0.639618, -2.000000, 227, 0, 0
1, 32, 16, 8, 1000, 2, 4, 8, 2420, 72, 0.541667, 0.267035, -2.250000, 12, 0, 0
1, 32, 16, 8, 1000, 3, 1, 8, 1483, 107, 0.242424, 0.671429, -4.000000, 395, 0, 0
1, 32, 16, 8, 1000, 3, 2, 8, 1187, 79, 0.346154, 0.655340, -2.000000, 227, 0, 0
1, 32, 16, 8, 1000, 3, 3, 8, 1187, 79, 0.346154, 0.655340, -2.000000, 227, 0, 0
1, 32, 16, 8, 1000, 3, 4, 8, 1749, 72, 0.500000, 0.585034, -2.250000, 0, 3, 0
1, 32, 16, 16, 100, 1, 1, 8, 307, 107, 0.242424, 0.803922, -1.090909, 0, 0, 0
