N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 8, 1000, 1, 4, 8, 8440, 592, 0.507042, 0.467358, 0.604790, 1716, 32, 212
1, 32, 16, 8, 1000, 2, 1, 8, 8726, 643, 0.450000, 0.524366, 0.577381, 1994, 0, 188
1, 32, 16, 8, 1000, 2, 2, 8, 8356, 608, 0.486486, 0.501288, 0.601190, 1734, 0, 208
1, 32, 16, 8, 1000, 2, 3, 8, 8751, 597, 0.500000, 0.494030, 0.583333, 1937, 6, 198
1, 32, 16, 8, 1000, 2, 4, 8, 8440, 592, 0.507042, 0.467358, 0.604790, 1716, 32, 212
1, 32, 16, 8, 1000, 3, 1, 8, 8726, 643, 0.450000, 0.524366, 0.577381, 1994, 0, 188
1, 32, 16, 8, 1000, 3, 2, 8, 8356, 608, 0.486486, 0.501288, 0.601190, 1734, 0, 208
1, 32, 16, 8, 1000, 3, 3, 8, 8751, 597, 0.500000, 0.494030, 0.583333, 1937, 6, 198
1, 32, 16, 8, 1000, 3, 4, 8, 8440, 592, 0.507042, 0.467358, 0.604790, 1716, 32, 212
1, 32, 16, 16, 100, 1, 1, 8, 2065, 643, 0.562500, 0.699244, 0.751381, 46, 0, 39
1, 32, 16, 16, 100, 1, 2, 8, 1904, 608, 0.486486, 0.731834, 0.730539, 151, 0, 39
1, 32, 16, 16, 100, 1, 3, 8, 1958, 597, 0.513889, 0.698261, 0.706587, 145, 3, 44
1, 32, 16, 16, 100, 1, 4, 8, 1894, 592, 0.507042, 0.707845, 0.730539, 142, 24, 49
1, 32, 16, 16, 100, 2, 1, 8, 1911, 643, 0.450000, 0.742841, 0.739645, 132, 0, 39
1, 32, 16, 16, 100, 2, 2, 8, 1904, 608, 0.486486, 0.731834, 0.730539, 151, 0, 39
1, 32, 16, 16, 100, 2, 3, 8, 1920, 597, 0.500000, 0.722063, 0.715152, 145, 3, 44
1, 32, 16, 16, 100, 2, 4, 8, 1894, 592, 0.507042, 0.707845, 0.730539, 142, 24, 49
1, 32, 16, 16, 100, 3, 1, 8, 1911, 643, 0.450000, 0.742841, 0.739645, 132, 0, 39
1, 32, 16, 16, 100, 3, 2, 8, 1904, 608, 0.486486, 0.731834, 0.730539, 151, 0, 39
1, 32, 16, 16, 100, 3, 3, 8, 1920, 597, 0.500000, 0.722063, 0.715152, 145, 3, 44
1, 32, 16, 16, 100, 3, 4, 8, 1894, 592, 0.507042, 0.707845, 0.730539, 142, 24, 49
1, 32, 16, 16, 1000, 1, 1, 8, 6779, 643, 0.537500, 0.747764, 0.747312, 1815, 0, 188
1, 32, 16, 16, 1000, 1, 2, 8, 5906, 608, 0.486486, 0.763924, 0.725146, 1884, 0, 188
1, 32, 16, 16, 1000, 1, 3, 8, 6396, 597, 0.513889, 0.702309, 0.697674, 1889, 2, 201
1, 32, 16, 16, 1000, 1, 4, 8, 6278, 592, 0.507042, 0.720762, 0.724138, 1911, 96, 210
1, 32, 16, 16, 1000, 2, 1, 8, 6231, 643, 0.450000, 0.760040, 0.732558, 2035, 0, 188
1, 32, 16, 16, 1000, 2, 2, 8, 5906, 608, 0.486486, 0.763924, 0.725146, 1884, 0, 188
1, 32, 16, 16, 1000, 2, 3, 8, 6083, 597, 0.500000, 0.753306, 0.716763, 2088, 2, 194
1, 32, 16, 16, 1000, 2, 4, 8, 6278, 592, 0.507042, 0.720762, 0.724138, 1911, 96, 210
1, 32, 16, 16, 1000, 3, 1, 8, 6231, 643, 0.450000, 0.760040, 0.732558, 2035, 0, 188
1, 32, 16, 16, 1000, 3, 2, 8, 5906, 608, 0.486486, 0.763924, 0.725146, 1884, 0, 188
1, 32, 16, 16, 1000, 3, 3, 8, 6083, 597, 0.500000, 0.753306, 0.716763, 2088, 2, 194
1, 32, 16, 16, 1000, 3, 4, 8, 6278, 592, 0.507042, 0.720762, 0.724138, 1911, 96, 210
1, 32, 16, 64, 100, 1, 1, 8, 1905, 643, 0.562500, 0.894247, 0.857143, 46, 0, 39
1, 32, 16, 64, 100, 1, 2, 8, 1757, 608, 0.486486, 0.875469, 0.839286, 139, 0, 39
1, 32, 16, 64, 100, 1, 3, 8, 1771, 597, 0.513889, 0.870668, 0.839286, 135, 6, 42
1, 32, 16, 64, 100, 1, 4, 8, 1762, 592, 0.507042, 0.861789, 0.839286, 128, 27, 41
1, 32, 16, 64, 100, 2, 1, 8, 1770, 643, 0.450000, 0.880717, 0.840237, 132, 0, 39
1, 32, 16, 64, 100, 2, 2, 8, 1757, 608, 0.486486, 0.875469, 0.839286, 139, 0, 39
1, 32, 16, 64, 100, 2, 3, 8, 1758, 597, 0.500000, 0.869619, 0.839286, 135, 6, 42
1, 32, 16, 64, 100, 2, 4, 8, 1762, 592, 0.507042, 0.861789, 0.839286, 128, 27, 41
1, 32, 16, 64, 100, 3, 1, 8, 1770, 643, 0.450000, 0.880717, 0.840237, 132, 0, 39
1, 32, 16, 64, 100, 3, 2, 8, 1757, 608, 0.486486, 0.875469, 0.839286, 139, 0, 39
1, 32, 16, 64, 100, 3, 3, 8, 1758, 597, 0.500000, 0.869619, 0.839286, 135, 6, 42
1, 32, 16, 64, 100, 3, 4, 8, 1762, 592, 0.507042, 0.861789, 0.839286, 128, 27, 41
1, 32, 16, 64, 1000, 1, 1, 8, 4364, 643, 0.550000, 0.873781, 0.847826, 1500, 0, 124
1, 32, 16, 64, 1000, 1, 2, 8, 4199, 608, 0.486486, 0.870173, 0.840000, 1593, 0, 124
1, 32, 16, 64, 1000, 1, 3, 8, 4286, 597, 0.513889, 0.864790, 0.840909, 1578, 6, 127
1, 32, 16, 64, 1000, 1, 4, 8, 4431, 592, 0.507042, 0.853318, 0.840000, 1558, 26, 126
1, 32, 16, 64, 1000, 2, 1, 8, 4285, 643, 0.450000, 0.875274, 0.840000, 1586, 0, 124
1, 32, 16, 64, 1000, 2, 2, 8, 4199, 608, 0.486486, 0.870173, 0.840000, 1593, 0, 124
1, 32, 16, 64, 1000, 2, 3, 8, 4273, 597, 0.500000, 0.863813, 0.840909, 1578, 6, 127
1, 32, 16, 64, 1000, 2, 4, 8, 4431, 592, 0.507042, 0.853318, 0.840000, 1558, 26, 126
1, 32, 16, 64, 1000, 3, 1, 8, 4285, 643, 0.450000, 0.875274, 0.840000, 1586, 0, 124
1, 32, 16, 64, 1000, 3, 2, 8, 4199, 608, 0.486486, 0.870173, 0.840000, 1593, 0, 124
1, 32, 16, 64, 1000, 3, 3, 8, 4273, 597, 0.500000, 0.863813, 0.840909, 1578, 6, 127
1, 32, 16, 64, 1000, 3, 4, 8, 4431, 592, 0.507042, 0.853318, 0.840000, 1558, 26, 126
2, 12, 6, 8, 100, 1, 1, 8, 2096, 643, 0.550000, 0.463938, 0.574074, 885, 196, 62
2, 12, 6, 8, 100, 1, 2, 8, 1828, 608, 0.500000, 0.567447, 0.582781, 836, 50, 66
2, 12, 6, 8, 100, 1, 3, 8, 1852, 597, 0.513889, 0.541433, 0.547297, 802, 115, 62
2, 12, 6, 8, 100, 1, 4, 8, 1815, 592, 0.521127, 0.530934, 0.574324, 761, 116, 66
2, 12, 6, 8, 100, 2, 1, 8, 1867, 643, 0.462500, 0.572598, 0.550336, 849, 53, 62
2, 12, 6, 8, 100, 2, 2, 8, 1828, 608, 0.500000, 0.567447, 0.582781, 836, 50, 66
2, 12, 6, 8, 100, 2, 3, 8, 1852, 597, 0.513889, 0.541433, 0.547297, 802, 115, 62
2, 12, 6, 8, 100, 2, 4, 8, 1815, 592, 0.521127, 0.530934, 0.574324, 761, 116, 66
2, 12, 6, 8, 100, 3, 1, 8, 1867, 643, 0.462500, 0.572598, 0.550336, 849, 53, 62
2, 12, 6, 8, 100, 3, 2, 8, 1828, 608, 0.500000, 0.567447, 0.582781, 836, 50, 66
2, 12, 6, 8, 100, 3, 3, 8, 1852, 597, 0.513889, 0.541433, 0.547297, 802, 115, 62
2, 12, 6, 8, 100, 3, 4, 8, 1815, 592, 0.521127, 0.530934, 0.574324, 761, 116, 66
2, 12, 6, 8, 1000, 1, 1, 8, 9018, 643, 0.550000, 0.426221, 0.572327, 3917, 740, 371
2, 12, 6, 8, 1000, 1, 2, 8, 7676, 608, 0.500000, 0.507973, 0.575342, 3300, 53, 371
2, 12, 6, 8, 1000, 1, 3, 8, 7689, 597, 0.513889, 0.493700, 0.541667, 3201, 275, 364
2, 12, 6, 8, 1000, 1, 4, 8, 7428, 592, 0.521127, 0.468930, 0.566434, 2704, 355, 364
2, 12, 6, 8, 1000, 2, 1, 8, 7934, 643, 0.462500, 0.523411, 0.547945, 3636, 130, 364
