N, ROB size, RS size, Cache Size, Memory Latency, Branch Type, Unrolls, Optimization Lvl, Cycles, Instructions, Branch hit, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
1, 32, 16, 16, 1000, 1, 1, 8, 5983, 1547, 0.017544, 0.956347, -31.111111, 3690, 0, 0
1, 32, 16, 16, 1000, 1, 2, 8, 4550, 1039, 0.028497, 0.931926, -16.058824, 2617, 0, 0
1, 32, 16, 16, 1000, 1, 3, 8, 4144, 872, 0.043605, 0.918900, -11.400000, 2208, 61, 0
1, 32, 16, 16, 1000, 1, 4, 8, 9283, 793, 0.398148, 0.974735, -1.844898, 4416, 9, 0
1, 32, 16, 16, 1000, 2, 1, 8, 5906, 1547, 0.015595, 0.955201, -34.625000, 3650, 0, 0
1, 32, 16, 16, 1000, 2, 2, 8, 4452, 1039, 0.025907, 0.916371, -20.384615, 2514, 0, 0
1, 32, 16, 16, 1000, 2, 3, 8, 4093, 872, 0.043605, 0.892831, -13.000000, 2063, 0, 0
1, 32, 16, 16, 1000, 2, 4, 8, 200002, 66, 0.476190, 0.569745, -3.083333, 88, 62, 198507
1, 32, 16, 16, 1000, 3, 1, 8, 6102, 1547, 0.017544, 0.933467, -27.300000, 3519, 0, 0
1, 32, 16, 16, 1000, 3, 2, 8, 4448, 1039, 0.023316, 0.928927, -19.214286, 2578, 0, 0
1, 32, 16, 16, 1000, 3, 3, 8, 4075, 872, 0.037791, 0.900598, -14.684211, 2124, 61, 0
1, 32, 16, 16, 1000, 3, 4, 8, 200002, 66, 0.428571, 0.774403, -4.583333, 262, 9, 198823
1, 32, 16, 64, 100, 1, 1, 8, 2029, 1547, 0.017544, 0.966814, -19.538462, 0, 0, 0
1, 32, 16, 64, 100, 1, 2, 8, 1570, 1039, 0.028497, 0.949115, -12.600000, 0, 0, 0
1, 32, 16, 64, 100, 1, 3, 8, 1444, 872, 0.040698, 0.938301, -11.681818, 0, 0, 0
1, 32, 16, 64, 100, 1, 4, 8, 1408, 793, 0.049383, 0.931234, -9.653846, 0, 0, 0
1, 32, 16, 64, 100, 2, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 0, 0, 0
1, 32, 16, 64, 100, 2, 2, 8, 1531, 1039, 0.025907, 0.947529, -18.142857, 0, 0, 0
1, 32, 16, 64, 100, 2, 3, 8, 1425, 872, 0.043605, 0.937194, -12.550000, 0, 0, 0
1, 32, 16, 64, 100, 2, 4, 8, 1341, 793, 0.043210, 0.926288, -12.450000, 0, 0, 0
1, 32, 16, 64, 100, 3, 1, 8, 2001, 1547, 0.015595, 0.966254, -23.090909, 0, 0, 0
1, 32, 16, 64, 100, 3, 2, 8, 1531, 1039, 0.023316, 0.947529, -15.812500, 0, 0, 0
1, 32, 16, 64, 100, 3, 3, 8, 1443, 872, 0.040698, 0.938153, -11.130435, 0, 0, 0
1, 32, 16, 64, 100, 3, 4, 8, 1355, 793, 0.043210, 0.928014, -11.500000, 0, 0, 0
1, 32, 16, 64, 1000, 1, 1, 8, 5983, 1547, 0.017544, 0.956347, -31.111111, 3690, 0, 0
1, 32, 16, 64, 1000, 1, 2, 8, 4462, 1039, 0.028497, 0.936185, -16.058824, 2617, 0, 0
1, 32, 16, 64, 1000, 1, 3, 8, 4057, 872, 0.043605, 0.927669, -10.407407, 2215, 59, 0
1, 32, 16, 64, 1000, 1, 4, 8, 200002, 138, 0.235294, 0.824590, -3.047619, 358, 76, 198600
1, 32, 16, 64, 1000, 2, 1, 8, 5906, 1547, 0.015595, 0.955201, -34.625000, 3650, 0, 0
1, 32, 16, 64, 1000, 2, 2, 8, 4369, 1039, 0.025907, 0.921016, -20.307692, 2515, 0, 0
1, 32, 16, 64, 1000, 2, 3, 8, 4243, 872, 0.043605, 0.870034, -14.947368, 2037, 0, 0
1, 32, 16, 64, 1000, 2, 4, 8, 200002, 66, 0.476190, 0.695076, -3.000000, 116, 62, 198810
1, 32, 16, 64, 1000, 3, 1, 8, 5991, 1547, 0.017544, 0.941118, -27.400000, 3564, 0, 0
1, 32, 16, 64, 1000, 3, 2, 8, 4360, 1039, 0.023316, 0.933381, -19.214286, 2578, 0, 0
1, 32, 16, 64, 1000, 3, 3, 8, 3988, 872, 0.037791, 0.910370, -13.095238, 2131, 59, 0
1, 32, 16, 64, 1000, 3, 4, 8, 200002, 66, 0.428571, 0.789598, -3.384615, 200, 76, 199000
2, 12, 6, 8, 100, 1, 1, 8, 2470, 1547, 0.015595, 0.926471, 0.007634, 1545, 2, 0
2, 12, 6, 8, 100, 1, 2, 8, 1714, 1039, 0.025907, 0.901034, -2.271605, 1044, 96, 0
2, 12, 6, 8, 100, 1, 3, 8, 1675, 872, 0.040698, 0.861111, -0.886525, 897, 148, 0
2, 12, 6, 8, 100, 1, 4, 8, 3644, 793, 0.391975, 0.869660, -0.328283, 335, 950, 0
2, 12, 6, 8, 100, 2, 1, 8, 2470, 1547, 0.015595, 0.926471, 0.007634, 1545, 2, 0
2, 12, 6, 8, 100, 2, 2, 8, 1722, 1039, 0.028497, 0.886861, -2.312500, 1046, 96, 0
2, 12, 6, 8, 100, 2, 3, 8, 1706, 872, 0.046512, 0.818797, -0.854167, 886, 163, 0
2, 12, 6, 8, 100, 2, 4, 8, 1602, 793, 0.040123, 0.679595, -0.900709, 747, 352, 0
2, 12, 6, 8, 100, 3, 1, 8, 2710, 1547, 0.019493, 0.903785, 0.011407, 1755, 4, 0
2, 12, 6, 8, 100, 3, 2, 8, 1714, 1039, 0.025907, 0.901034, -2.271605, 1044, 96, 0
2, 12, 6, 8, 100, 3, 3, 8, 1738, 872, 0.052326, 0.828191, -0.936170, 878, 163, 0
2, 12, 6, 8, 100, 3, 4, 8, 1729, 793, 0.037037, 0.792028, -1.085938, 933, 134, 0
2, 12, 6, 8, 1000, 1, 1, 8, 12844, 1547, 0.015595, 0.928493, 0.007634, 11529, 2, 0
2, 12, 6, 8, 1000, 1, 2, 8, 7206, 1039, 0.025907, 0.902222, -2.192771, 6202, 237, 0
