N, ROB size, RS size, Cache Size, Unrolls, Optimization Lvl, Cycles, Instructions, Icache hit, Dcache hit, ROB hzrds, RS hzrds, LSQ hzrds
2, 16, 8, 64, 1, 7, 242, 98, 0.900415, 0.000000, 21, 0, 0
2, 16, 8, 64, 1, 8, 242, 98, 0.900415, 0.000000, 21, 0, 0
2, 16, 8, 64, 2, 1, 156, 82, 0.715447, 0.000000, 40, 1, 0
2, 16, 8, 64, 2, 2, 156, 82, 0.715447, 0.000000, 40, 1, 0
2, 16, 8, 64, 2, 3, 152, 82, 0.705882, 0.000000, 40, 0, 0
2, 16, 8, 64, 2, 4, 152, 82, 0.705882, 0.000000, 40, 0, 0
2, 16, 8, 64, 2, 5, 152, 82, 0.705882, 0.000000, 40, 0, 0
2, 16, 8, 64, 2, 6, 152, 82, 0.705882, 0.000000, 40, 0, 0
2, 16, 8, 64, 2, 7, 137, 83, 0.733333, 0.000000, 52, 0, 0
2, 16, 8, 64, 2, 8, 137, 83, 0.733333, 0.000000, 52, 0, 0
2, 16, 8, 64, 3, 1, 231, 75, 0.839207, 0.000000, 23, 4, 0
2, 16, 8, 64, 3, 2, 231, 75, 0.839207, 0.000000, 23, 4, 0
2, 16, 8, 64, 3, 3, 229, 75, 0.837778, 0.000000, 23, 1, 0
2, 16, 8, 64, 3, 4, 229, 75, 0.837778, 0.000000, 23, 1, 0
2, 16, 8, 64, 3, 5, 229, 75, 0.837778, 0.000000, 23, 1, 0
